PROJECT_RID,LSite,REF_MACRO_SAMPLE_TYPE.MACRO_SAMPLE_TYPE_NAME,ACTIVITY_NO,SAMPLE_NO,Stream,Date,TAXA_COUNT,INDIVIDUALS_COUNT,EPT_INDEX,PCT_ORTHOCLADIINAE_TANYTARSINI,PCT_NONINSECT_NO_ASTACIDAE,DIPTERA_TAXA,PCT_INTOLERANT,PCT_TOLERANT,PCT_PREDATORS_FFG_1,PCT_SHREDDERS_SCRAPPERS_FFG_1,PCT_COLLECTOR_FILTERERS_FFG_1,PCT_SPRAWLERS,12-Digit HUC
2020,WEL-08-0016,MHAB,AB26680,160920103,Clear Creek,20-Sep-16,26,59,7,7.69,5.08,2,20.34,5.08,28.81,5.08,5.08,0,051202080803
2020,WEL-08-0027,MHAB,AB26681,160920503,Salt Creek,20-Sep-16,29,122,9,14.29,8.2,6,38.52,0,32.79,3.28,6.56,0.82,051202080806
2020,WEL-08-0025,MHAB,AB26683,160920301,Gulletts Creek,20-Sep-16,41,197,12,41.67,13.2,10,32.49,4.06,18.78,7.11,16.75,0,051202080806
2020,WEL-08-0025,MHAB,AB27298,160920302,Gulletts Creek,20-Sep-16,30,89,11,25,15.73,7,31.46,4.49,16.85,19.1,15.73,0,051202080806
2020,WEL-08-0015,MHAB,AB26672,160920104,Clear Creek,20-Sep-16,34,141,6,15.79,17.73,10,14.18,16.31,19.86,3.55,2.84,0,051202080803
2020,WEL-08-0021,MHAB,AB26666,160920403,Little Salt Creek,20-Sep-16,22,45,3,12.5,4.44,9,6.67,2.22,55.56,4.44,4.44,2.22,051202080805
2020,WEL-08-0021,MHAB,AB27297,160920404,Little Salt Creek,20-Sep-16,23,67,1,16.67,7.46,6,0,0,46.27,4.48,7.46,1.49,051202080805
2020,WEL-08-0022,MHAB,AB26665,160921501,Knob Creek,21-Sep-16,38,98,7,42.86,17.35,11,19.39,12.24,27.55,7.14,7.14,0,051202080805
2020,WEL-08-0034,MHAB,AB26684,160921502,Salt Creek,21-Sep-16,29,97,7,6.9,7.22,5,20.62,1.03,20.62,1.03,3.09,1.03,051202080806
2020,WEL-08-0013,MHAB,AB26668,160921503,Tributary of Clear Creek,21-Sep-16,21,95,7,11.11,42.11,5,33.68,27.37,3.16,6.32,11.58,0,051202080802
2024,WEM080-0023,MHAB,AB26333,160926401,Mutton Creek,26-Sep-16,26,73,4,0,58.9,7,5.48,42.47,8.22,27.4,5.48,0,051202070704
2023,WLV-08-0001,MHAB,AB25445,160926301,Wabash River,26-Sep-16,19,76,1,51.52,5.26,9,23.68,1.32,11.84,3.95,27.63,2.63,051201080803
2023,WLV-16-0002,MHAB,AB25452,160927301,Wabash River,27-Sep-16,32,67,10,47.37,4.48,10,43.28,0,23.88,1.49,31.34,2.99,051201081602
2023,WBU-11-0001,MHAB,AB25478,160928301,Wabash River,28-Sep-16,15,69,6,75,0,4,21.74,0,69.57,0,10.14,0,051201111106
2024,WEM050-0040,MHAB,AB26320,161003401,Finch Branch,03-Oct-16,24,82,6,100,4.88,4,48.78,2.44,19.51,12.2,42.68,0,051202070403
2024,WEM050-0048,MHAB,AB26331,161003405,Vernon Fork Muscatatuck River,03-Oct-16,24,69,10,7.69,5.8,7,24.64,0,21.74,0,21.74,1.45,051202070402
2023,WLW-03-0002,MHAB,AB25474,161003301,Wabash River,03-Oct-16,17,61,5,5.56,3.28,5,13.11,21.31,22.95,1.64,3.28,3.28,051201130305
2023,WLW-03-0002,MHAB,AB27190,161003302,Wabash River,03-Oct-16,29,108,13,33.33,0.93,9,44.44,0,19.44,0.93,14.81,0.93,051201130305
2024,WEM060-0044,MHAB,AB26332,161004401,Otter Creek,04-Oct-16,38,140,12,48,5.71,10,27.86,1.43,16.43,2.14,19.29,1.43,051202070303
2024,WEM060-0044,MHAB,AB27192,161004405,Otter Creek,04-Oct-16,38,133,13,36.36,6.02,9,36.84,0,12.03,12.78,37.59,2.26,051202070303
2023,WLW-09-0001,MHAB,AB25444,161004301,Wabash River,04-Oct-16,19,173,2,50,5.2,5,2.31,1.16,89.6,0,4.62,0,051201130903
2023,WLW-09-0001,MHAB,AB27191,161004302,Wabash River,04-Oct-16,23,150,4,40,10.67,4,2.67,2.67,82.67,0.67,1.33,0.67,051201130903
2024,WEM020-0015,MHAB,AB26327,161005401,Graham Creek,05-Oct-16,20,86,6,25,24.42,3,20.93,0,33.72,5.81,13.95,0,051202070204
2024,WEM020-0015,MHAB,AB27193,161005405,Graham Creek,05-Oct-16,32,119,14,12.5,17.65,6,44.54,0.84,3.36,16.81,36.97,0,051202070204
2023,WLW-02-0002,MHAB,AB25470,161005301,Wabash River,05-Oct-16,27,63,7,7.89,6.35,12,9.52,23.81,9.52,3.17,6.35,6.35,051201130204
2023,WBU-06-0001,MHAB,AB25469,161011301,Wabash River,11-Oct-16,14,45,2,0,8.89,3,2.22,4.44,80,2.22,4.44,0,051201110604
2023,WBU-06-0001,MHAB,AB27485,161011302,Wabash River,11-Oct-16,15,63,4,50,15.87,3,4.76,3.17,65.08,0,1.59,0,051201110604
2024,WEM050-0034,MHAB,AB26330,161013501,Vernon Fork Muscatatuck River,13-Oct-16,21,82,4,16.13,6.1,7,6.1,2.44,4.88,13.41,1.22,0,051202070402
2024,WEM020-0040,MHAB,AB26329,161017501,Little Graham Creek,17-Oct-16,28,135,9,0,17.04,8,46.67,2.22,0,17.78,2.22,0,051202070202
2024,WEM020-0030,MHAB,AB26328,161017503,Rush Branch,17-Oct-16,22,74,6,0,27.03,5,17.57,0,13.51,9.46,4.05,0,051202070203
2059,LEJ-07-0008,MHAB,AB30701,170628301,Grandstaff Ditch,28-Jun-17,53,151,7,12.5,18.54,20,1.99,3.31,29.8,3.97,12.58,8.61,041000030702
2059,LEJ-07-0009,MHAB,AB30702,170628302,John Diehl Ditch,28-Jun-17,50,262,10,31.37,9.92,19,32.82,2.29,11.83,7.63,15.27,0.38,041000030702
2033,UMI030-0044,MHAB,AB28869,170814401,Carpenter Creek,14-Aug-17,44,167,9,14.29,18.56,7,19.76,1.8,14.97,5.99,11.98,1.2,071200020205
2033,LMG-05-0015,MHAB,AB28868,170814301,Deep River,14-Aug-17,28,81,2,15.79,24.69,11,2.47,3.7,25.93,3.7,13.58,7.41,040400010502
2033,WDE050-0031,MHAB,AB28871,170814402,Deer Creek,14-Aug-17,27,50,6,11.11,30,7,12,20,18,6,8,0,051201050507
2033,WAW040-0043,MHAB,AB28890,170814302,South Fork Wildcat Creek,14-Aug-17,59,395,23,29.46,1.52,19,46.58,6.58,3.29,3.8,22.53,1.01,051201070311
2033,WDE050-0025,MHAB,AB28870,170815401,Deer Creek,15-Aug-17,27,83,10,20.41,3.61,11,15.66,31.33,1.2,9.64,10.84,0,051201050507
2033,WAW040-0065,MHAB,AB28880,170815301,South Fork Wildcat Creek,15-Aug-17,54,273,17,29.09,4.4,19,28.57,1.47,10.26,9.89,20.51,1.83,051201070308
2033,WAW040-0080,MHAB,AB28891,170815302,South Fork Wildcat Creek,15-Aug-17,50,188,12,23.81,9.57,21,18.09,1.06,5.85,9.57,8.51,3.19,051201070310
2033,WAW040-0080,MHAB,AB28894,170815303,South Fork Wildcat Creek,15-Aug-17,51,252,14,55.2,2.78,22,19.84,2.38,3.57,9.92,16.27,1.59,051201070310
2033,WWU010-0039,MHAB,AB28874,170815402,West Fork White River,15-Aug-17,39,150,12,12.5,22.67,7,18.67,0,7.33,25.33,16.67,1.33,051202010102
2033,WWU100-0098,MHAB,AB28886,170815304,Fall Creek,15-Aug-17,54,216,6,20.31,9.72,23,9.26,11.11,3.7,3.7,6.94,0.93,051202010803
2033,WWU100-0078,MHAB,AB28885,170816301,Fall Creek,16-Aug-17,36,189,6,15.63,13.76,15,29.63,1.06,1.59,9.52,33.86,0.53,051202010804
2033,WSA010-0012,MHAB,AB28882,170816401,Little Salamonie River,16-Aug-17,18,98,3,5.56,16.33,8,59.18,0,2.04,4.08,59.18,0,051201020102
2033,WWU100-0040,MHAB,AB28883,170816302,Fall Creek,16-Aug-17,51,184,9,14.29,4.35,19,11.96,6.52,7.61,8.15,3.8,2.17,051202010808
2033,WWU100-0040,MHAB,AB28895,170816303,Fall Creek,16-Aug-17,40,124,8,18.18,11.29,16,16.94,4.84,3.23,7.26,16.94,0.81,051202010808
2033,WWU100-0064,MHAB,AB28884,170816304,Fall Creek,16-Aug-17,46,207,9,32.39,16.43,21,27.54,3.38,1.93,3.86,11.11,0.48,051202010808
2033,WWU100-0106,MHAB,AB28887,170816402,Fall Creek,16-Aug-17,38,144,5,26.67,9.03,11,11.11,2.78,8.33,15.28,10.42,0.69,051202010803
2037,UMI-07-0002,MHAB,AB29093,170821301,Sugar Creek,21-Aug-17,58,245,9,27.59,24.08,22,26.53,10.2,13.88,11.02,6.12,5.71,071200020705
2037,UMK-11-0002,MHAB,AB29089,170821501,Kankakee River,21-Aug-17,39,143,13,22.22,19.58,12,37.06,0,3.5,1.4,7.69,0,071200011103
2037,UMK-13-0013,MHAB,AB29064,170822303,West Creek,21-Aug-17,49,256,7,9.68,6.25,15,3.13,19.14,21.48,5.08,2.73,0,071200011309
2037,UMI-05-0004,MHAB,AB29078,170821302,Kent Ditch,21-Aug-17,27,73,3,0,19.18,10,9.59,4.11,9.59,35.62,5.48,1.37,071200020505
2037,UMI-05-0004,MHAB,AB29108,170821303,Kent Ditch,21-Aug-17,23,68,2,29.63,36.76,12,0,4.41,2.94,20.59,1.47,2.94,071200020505
2037,UMK-04-0011,MHAB,AB29095,170821401,Kankakee River,21-Aug-17,34,77,3,29.41,22.08,13,3.9,3.9,11.69,3.9,5.19,1.3,071200010405
2037,UMI-04-0018,MHAB,AB29067,170821304,Bower Ditch,21-Aug-17,47,203,6,56,30.05,12,4.43,8.87,23.15,14.78,7.88,0.99,071200020404
2037,UMI-05-0005,MHAB,AB29090,170821305,Thompson Ditch,21-Aug-17,58,361,7,24.24,13.3,18,21.88,4.16,17.73,6.09,6.09,0.83,071200020502
2037,UMK-10-0014,MHAB,AB29083,170822301,Sandy Hook Ditch,22-Aug-17,44,138,13,31.25,28.99,15,10.87,7.25,10.14,2.9,2.9,2.17,071200011008
2037,UMK-08-0001,MHAB,AB29088,170822401,Kankakee River,22-Aug-17,21,84,8,0,40.48,0,23.81,0,9.52,5.95,11.9,0,071200010809
2037,UMK-10-0009,MHAB,AB29096,170822302,Sandy Hook Ditch,22-Aug-17,52,168,10,7.32,22.62,18,11.9,8.33,16.67,11.9,9.52,2.38,071200011008
2037,UMK-10-0007,MHAB,AB29072,170822501,Kankakee River,22-Aug-17,32,198,15,41.67,13.13,4,40.4,2.53,1.52,3.03,1.52,0,071200011010
2037,UMK-13-0015,MHAB,AB29086,170822304,Singleton Ditch,22-Aug-17,25,51,1,14.29,15.69,10,0,7.84,27.45,1.96,3.92,1.96,071200011312
2037,UMK-04-0010,MHAB,AB29080,170822402,Kankakee River,22-Aug-17,19,51,5,16.67,0,6,54.9,0,23.53,0,50.98,0,071200010405
2037,UMK-04-0010,MHAB,AB29109,170822403,Kankakee River,22-Aug-17,16,28,5,6.25,3.57,8,14.29,0,10.71,0,21.43,0,071200010405
2037,UMI-13-0003,MHAB,AB29094,170822305,Carlson Ditch,22-Aug-17,56,232,5,46.48,22.41,20,8.62,3.45,25.86,3.88,6.47,0.86,071200021303
2037,UMK-11-0001,MHAB,AB29076,170823501,Kankakee River,23-Aug-17,17,95,9,0,8.42,1,53.68,0,1.05,4.21,5.26,1.05,071200011103
2037,UMK-04-0009,MHAB,AB29077,170823401,Kankakee River,23-Aug-17,16,57,1,0,29.82,4,3.51,0,33.33,3.51,1.75,0,071200010405
2037,UMK-04-0009,MHAB,AB29107,170823402,Kankakee River,23-Aug-17,22,62,1,0,19.35,3,1.61,1.61,37.1,1.61,4.84,1.61,071200010405
2037,UMK-12-0001,MHAB,AB29065,170823502,Kankakee River,23-Aug-17,20,83,12,0,10.84,2,57.83,0,1.2,10.84,12.05,0,071200011205
2033,WAW040-0018,MHAB,AB28879,170828301,South Fork Wildcat Creek,28-Aug-17,44,301,8,31.58,11.96,14,37.21,1,5.98,4.32,33.22,0,051201070308
2033,WSU040-0020,MHAB,AB28892,170828401,Sugar Creek,28-Aug-17,51,244,16,60.53,6.15,12,42.21,0,11.48,4.92,25.82,6.56,051201100407
2033,WLV160-0019,MHAB,AB28873,170828302,Big Raccoon Creek,28-Aug-17,40,141,4,25,4.96,12,17.73,1.42,12.06,3.55,16.31,2.13,051201081201
2033,WED-03-0001,MHAB,AB28867,170828402,Brandywine Creek,28-Aug-17,44,132,6,25,26.52,12,2.27,6.06,26.52,9.85,3.79,1.52,051202040303
2033,WEF-06-0002,MHAB,AB28877,170829301,Flatrock River,29-Aug-17,62,436,25,19.71,1.83,22,44.95,10.09,5.73,4.13,27.98,3.9,051202050602
2033,WEM-07-0004,MHAB,AB28866,170829401,Vernon Fork Muscatatuck River,29-Aug-17,45,140,8,34.62,9.29,16,20.71,0,32.14,7.14,16.43,1.43,051202070701
2033,WEF-06-0001,MHAB,AB28876,170829302,Flatrock River,29-Aug-17,28,172,8,4.42,0.58,12,15.7,35.47,2.33,1.16,3.49,0,051202050606
2033,WEM-02-0002,MHAB,AB28878,170829402,Graham Creek,29-Aug-17,49,149,16,90.91,7.38,9,28.19,0,17.45,7.38,32.21,4.03,051202070204
2033,WEU010-0040,MHAB,AB28865,170829303,Clifty Creek,29-Aug-17,61,202,17,41.33,2.97,25,38.12,6.44,11.88,9.9,19.31,5.45,051202060107
2033,WEM020-0036,MHAB,AB28875,170829403,Graham Creek,29-Aug-17,36,167,9,14.81,9.58,10,22.16,0,7.19,22.16,23.95,0,051202070204
2033,WEM020-0036,MHAB,AB28893,170829404,Graham Creek,29-Aug-17,30,111,8,8.33,14.41,6,9.91,0,25.23,15.32,8.11,0,051202070204
2033,OML060-0019,MHAB,AB28881,170830401,Laughery Creek,30-Aug-17,36,154,5,0,8.44,11,22.73,0,24.03,7.14,37.01,1.3,050902030506
2033,WED-04-0001,MHAB,AB28889,170830301,Sugar Creek,30-Aug-17,25,108,5,0,7.41,6,34.26,0,16.67,10.19,30.56,0,051202040402
2033,WED-07-0001,MHAB,AB28888,170905301,Sugar Creek,05-Sep-17,42,190,8,4.65,15.79,16,12.11,21.58,11.58,2.63,2.63,2.63,051202040705
2037,UMI-03-0008,MHAB,AB29073,170905101,Ryan Ditch,05-Sep-17,29,68,2,23.08,44.12,9,1.47,14.71,22.06,2.94,23.53,5.88,071200020304
2037,UMK-01-0010,MHAB,AB29071,170905401,Jordans Creek,05-Sep-17,24,81,3,43.33,35.8,10,2.47,6.17,6.17,9.88,8.64,0,071200010102
2033,WEU010-0039,MHAB,AB28872,170905302,Clifty Creek,05-Sep-17,55,248,15,17.14,30.24,20,20.56,0.81,14.52,2.02,19.76,2.82,051202060103
2037,UMI-03-0010,MHAB,AB29087,170905102,Iroquois River,05-Sep-17,38,146,5,5.45,24.66,11,3.42,4.79,12.33,3.42,2.05,0,071200020305
2037,UMK-02-0014,MHAB,AB29082,170905402,Mill Creek,05-Sep-17,36,140,4,10.26,7.86,15,9.29,1.43,42.86,5,4.29,1.43,071200010208
2037,UMK-02-0015,MHAB,AB29092,170905403,Little Kankakee River,05-Sep-17,26,198,1,0,47.98,6,0.51,4.04,13.64,4.55,6.06,0.51,071200010208
2037,UMK-03-0036,MHAB,AB29075,170906401,Yellow River,06-Sep-17,54,158,13,53.33,15.82,10,25.32,5.7,13.92,1.27,12.03,0.63,071200010312
2037,UMI-02-0014,MHAB,AB29079,170906101,Slough Creek,06-Sep-17,27,78,4,29.73,6.41,13,21.79,0,26.92,2.56,11.54,19.23,071200020206
2037,UMI-02-0016,MHAB,AB29091,170906102,Bice Ditch,06-Sep-17,38,115,10,47.83,6.96,14,33.91,3.48,8.7,4.35,6.09,1.74,071200020206
2037,UMK-05-0020,MHAB,AB29085,170906402,Wolf Creek,06-Sep-17,40,131,2,32.5,7.63,19,12.21,1.53,10.69,2.29,9.16,3.82,071200010501
2037,UMK-05-0022,MHAB,AB29100,170907401,Harry Cool Ditch,07-Sep-17,19,62,3,0,74.19,3,4.84,12.9,9.68,8.06,8.06,1.61,071200010504
2037,UMI-07-0001,MHAB,AB29069,170907101,Upper Sugar Creek,07-Sep-17,49,264,7,50.77,21.59,21,10.61,3.03,12.5,12.88,13.64,5.68,071200020701
2037,UMI-02-0015,MHAB,AB29081,170907102,Carpenter Creek,07-Sep-17,39,178,6,23.08,12.92,13,21.35,5.06,21.91,10.11,7.87,2.25,071200020204
2037,UMK-05-0018,MHAB,AB29066,170911401,Yellow River,11-Sep-17,50,186,18,22.22,11.83,15,48.92,6.99,12.37,3.76,10.75,0,071200010506
2037,UMK-05-0019,MHAB,AB29074,170911402,Yellow River,11-Sep-17,44,204,16,45,27.45,10,39.71,20.1,10.29,6.37,12.75,1.96,071200010506
2037,UMK-05-0016,MHAB,AB29062,170911403,Yellow River,11-Sep-17,31,154,12,28.57,35.06,7,44.81,19.48,9.09,1.3,15.58,2.6,071200010506
2037,UMK-04-0012,MHAB,AB29099,170912401,Mill Creek,12-Sep-17,21,44,6,50,15.91,6,29.55,2.27,31.82,2.27,18.18,4.55,071200010407
2037,UMK-04-0012,MHAB,AB29110,170912402,Mill Creek,12-Sep-17,25,53,4,5.56,22.64,10,13.21,15.09,24.53,9.43,9.43,1.89,071200010407
2037,UMI-01-0003,MHAB,AB29098,170912101,Lateral No. 77,12-Sep-17,45,656,3,51.79,79.57,14,2.59,3.35,4.88,2.59,1.07,0.46,071200020102
2037,UMK-05-0017,MHAB,AB29063,170912403,Yellow River,12-Sep-17,48,189,13,57.14,19.58,11,30.16,12.17,11.64,5.29,8.47,0,071200010503
2037,UMI-01-0009,MHAB,AB29097,170912102,Tributary of Lateral No. 77,12-Sep-17,54,286,4,54.74,19.93,16,16.43,4.2,16.78,8.74,19.23,5.24,071200020102
2033,WDE050-0025,MHAB,AB37739,170918301,Deer Creek,18-Sep-17,43,161,6,25.81,9.32,15,11.18,3.11,21.12,6.21,14.91,6.21,051201050507
2033,WDE050-0031,MHAB,AB37740,170918305,Deer Creek,18-Sep-17,48,136,14,8.33,7.35,13,33.09,5.88,16.18,8.09,28.68,0,051201050507
2033,WAW040-0080,MHAB,AB37738,170919301,South Fork Wildcat Creek,19-Sep-17,52,204,9,60.42,12.25,16,10.78,1.47,35.29,4.41,8.82,3.92,051201070310
2037,UMI-04-0022,MHAB,AB29101,170919501,Iroquois River,19-Sep-17,37,122,10,24,6.56,7,22.95,0,18.85,12.3,6.56,0.82,071200020402
2037,UMI-04-0019,MHAB,AB29068,170919502,Iroquois River,19-Sep-17,27,94,1,5.26,11.7,8,1.06,1.06,32.98,2.13,1.06,0,071200020405
2043,UMI040-0042,MHAB,AB29655,171003501,Curtis Creek,03-Oct-17,26,158,3,30,44.3,7,1.27,1.9,31.01,7.59,1.27,0,071200020401
2043,WLV020-0005,MHAB,AB29656,171003502,Elliott Ditch,03-Oct-17,25,95,8,16.67,7.37,4,23.16,1.05,28.42,3.16,25.26,0,051201080104
2062,LMG-05-0041,MHAB,AB32124,180716401,Tributary of Main Beaver Dam Ditch,16-Jul-18,23,121,0,0,59.5,9,0,56.2,3.31,14.05,3.31,1.65,040400010501
2062,LES-06-0010,MHAB,AB32127,180716601,Spy Run Creek,16-Jul-18,43,183,3,24.79,18.58,25,5.46,3.28,8.74,5.46,15.3,3.83,041000040605
2062,LEJ-07-0010,MHAB,AB32110,180716602,Yant Ditch,16-Jul-18,16,63,2,100,61.9,1,0,4.76,25.4,1.59,6.35,0,041000030706
2062,LEJ-08-0008,MHAB,AB32173,180716603,Nancy Davis Ditch,16-Jul-18,29,83,6,9.09,27.71,7,3.61,6.02,14.46,25.3,10.84,0,041000030802
2062,LEJ-04-0011,MHAB,AB32137,180717601,Fish Creek,17-Jul-18,14,38,2,10,15.79,3,0,0,7.89,13.16,0,0,041000030406
2062,LMJ-22-0002,MHAB,AB32120,180717401,Juday Creek,17-Jul-18,27,84,6,33.33,48.81,8,22.62,3.57,3.57,3.57,8.33,2.38,040500012206
2062,LEJ-04-0015,MHAB,AB32175,180717602,Tributary of Fish Creek,17-Jul-18,22,80,1,37.5,10,6,0,6.25,21.25,5,6.25,3.75,041000030405
2062,LMJ-10-0093,MHAB,AB32126,180717603,Pigeon Creek,17-Jul-18,29,94,4,30.43,30.85,11,15.96,2.13,3.19,3.19,32.98,0,040500011001
2045,WEL-15-0008,MHAB,AB31593,180717501,Slate Creek,17-Jul-18,11,62,2,0,27.42,5,4.84,20.97,9.68,27.42,4.84,1.61,051202081503
2062,LMJ-19-0004,MHAB,AB32111,180717403,Owl Creek,17-Jul-18,10,115,0,0,94.78,0,0,2.61,0.87,3.48,8.7,0,040500011903
2062,LMJ-08-0079,MHAB,AB32094,180717604,Crooked Creek,17-Jul-18,36,117,9,12.5,23.93,14,39.32,2.56,12.82,10.26,5.98,0,040500010804
2045,WEL-15-0021,MHAB,AB31594,180717502,Tributary of Slate Creek,17-Jul-18,20,129,4,0,10.08,6,0.78,11.63,20.16,10.08,0,1.55,051202081503
2045,WEL-15-0007,MHAB,AB31595,180717503,Slate Creek,17-Jul-18,27,95,4,5.26,12.63,9,0,6.32,33.68,5.26,1.05,3.16,051202081503
2062,LMJ-11-0022,MHAB,AB32130,180717605,Pigeon River Tributary,17-Jul-18,23,59,4,7.69,28.81,8,45.76,6.78,11.86,11.86,22.03,3.39,040500011103
2062,LMJ-11-0025,MHAB,AB32172,180717606,East Fly Creek,17-Jul-18,22,261,2,0,17.62,9,3.07,3.83,0.38,11.88,16.86,0,040500011101
2045,WEL-15-0016,MHAB,AB31606,180718501,Beech Creek,18-Jul-18,25,74,2,5.13,16.22,11,0,22.97,20.27,1.35,2.7,2.7,051202081508
2062,LMJ-20-0009,MHAB,AB32134,180718401,Indian Creek,18-Jul-18,25,149,3,16.67,59.73,5,8.05,0.67,8.05,14.09,1.34,0.67,040500012002
2062,LMJ-10-0094,MHAB,AB32121,180718601,Turkey Creek,18-Jul-18,41,175,11,2.94,31.43,9,29.71,0.57,8,2.29,33.71,1.71,040500011010
2045,WEL-15-0015,MHAB,AB31605,180718502,Bear Creek,18-Jul-18,20,65,3,5.56,6.15,9,38.46,3.08,10.77,6.15,23.08,3.08,051202081508
2045,WEL-15-0014,MHAB,AB31603,180718503,Birch Creek,18-Jul-18,25,67,6,6.67,5.97,9,25.37,5.97,29.85,2.99,8.96,1.49,051202081506
2045,WEL-15-0014,MHAB,AB31611,180718504,Birch Creek,18-Jul-18,27,71,5,21.05,12.68,11,40.85,2.82,9.86,4.23,21.13,4.23,051202081506
2062,LMJ-11-0021,MHAB,AB32116,180718403,Page Ditch,18-Jul-18,27,125,1,50,47.2,5,2.4,5.6,36.8,6.4,9.6,0,040500011105
2062,LMJ-11-0021,MHAB,AB32148,180718404,Page Ditch,18-Jul-18,34,103,2,52.63,35.92,10,7.77,8.74,30.1,9.71,10.68,0,040500011105
2062,LEJ-06-0007,MHAB,AB32114,180718602,Cedar Creek,18-Jul-18,32,107,10,25,9.35,3,13.08,1.87,4.67,11.21,4.67,0,041000030602
2062,LEM-01-0012,MHAB,AB32136,180718603,Black Creek,18-Jul-18,12,125,0,0,95.2,3,0,8,3.2,0.8,17.6,0.8,041000050104
2045,WEL-15-0013,MHAB,AB31602,180718505,Birch Creek,18-Jul-18,35,154,5,29.73,24.03,17,14.94,21.43,16.23,7.14,16.23,4.55,051202081506
2045,WEL-15-0011,MHAB,AB31596,180718506,Mill Creek,18-Jul-18,17,113,1,4.44,26.55,7,0,10.62,35.4,23.89,3.54,12.39,051202081501
2045,WEL-15-0017,MHAB,AB31608,180719501,Mud Creek,19-Jul-18,36,100,8,30,1,17,29,2,20,3,17,5,051202081509
2045,WEL170-0008,MHAB,AB31607,180723501,Aikman Creek,23-Jul-18,34,112,3,4.76,9.82,14,1.79,3.57,18.75,8.93,4.46,8.04,051202081507
2045,WEL170-0008,MHAB,AB31612,180723502,Aikman Creek,23-Jul-18,30,122,3,7.69,8.2,11,10.66,1.64,12.3,5.74,3.28,1.64,051202081507
2062,LMJ-17-0040,MHAB,AB32168,180723401,Kieffer Ditch,23-Jul-18,21,165,5,0,73.94,6,6.67,9.7,1.21,12.73,2.42,0.61,040500011708
2062,LMJ-18-0005,MHAB,AB32118,180723402,Stony Creek,23-Jul-18,25,93,2,0,70.97,7,10.75,33.33,7.53,47.31,9.68,2.15,040500011801
2045,WEL-15-0012,MHAB,AB31597,180723503,Mill Creek,23-Jul-18,35,189,7,22.41,3.7,11,31.75,13.23,19.05,6.88,19.58,7.41,051202081501
2045,WEL-15-0009,MHAB,AB31601,180723504,Sugar Creek,23-Jul-18,37,179,11,26.98,0.56,16,39.11,5.03,5.59,3.35,35.2,1.12,051202081504
2062,LMJ-18-0008,MHAB,AB32133,180723403,Solomon Creek,23-Jul-18,30,82,5,37.5,25.61,6,15.85,10.98,14.63,10.98,37.8,0,040500011803
2045,WEL-15-0022,MHAB,AB31600,180723505,West Fork Sugar Creek,23-Jul-18,28,107,4,11.11,8.41,6,1.87,3.74,19.63,15.89,0.93,0.93,051202081504
2045,WEL-15-0018,MHAB,AB31599,180724501,Sugar Creek,24-Jul-18,26,99,5,0,12.12,9,19.19,11.11,6.06,5.05,17.17,2.02,051202081504
2062,LEJ-07-0011,MHAB,AB32170,180724601,John Diehl Ditch,24-Jul-18,43,171,8,29.73,9.94,13,19.3,7.02,4.68,19.88,6.43,2.34,041000030702
2062,LMG-03-0017,MHAB,AB32174,180724401,Tributary of Salt Creek,24-Jul-18,22,95,1,0,48.42,1,0,29.47,37.89,26.32,9.47,0,040400010302
2062,LEJ-08-0009,MHAB,AB32129,180724603,North Branch Hursey Ditch,24-Jul-18,38,124,4,21.05,20.97,11,33.06,4.03,8.06,13.71,33.87,4.03,041000030801
2062,LMG-03-0018,MHAB,AB32131,180724402,Robbins Ditch,24-Jul-18,17,85,0,0,74.12,1,2.35,3.53,9.41,8.24,1.18,0,040400010303
2062,LMG-04-0049,MHAB,AB32138,180724403,East Arm Little Calumet River,24-Jul-18,17,81,3,0,55.56,0,7.41,3.7,14.81,1.23,6.17,0,040400010403
2062,LMG-04-0049,MHAB,AB32146,180724404,East Arm Little Calumet River,24-Jul-18,23,101,6,0,59.41,5,11.88,8.91,3.96,5.94,2.97,0.99,040400010403
2062,LEJ-04-0016,MHAB,AB32139,180724605,Hiram Sweet Ditch,24-Jul-18,49,176,10,0,38.07,7,19.32,5.68,18.18,31.25,11.93,0,041000030404
2062,LMG-04-0048,MHAB,AB32119,180724405,East Arm Little Calumet River,24-Jul-18,28,100,6,40,32,8,35,5,9,2,26,2,040400010402
2062,LMJ-16-0044,MHAB,AB32115,180725401,South Branch Elkhart River,25-Jul-18,52,158,9,26.92,16.46,15,26.58,7.59,20.25,8.86,6.33,1.27,040500011604
2065,OBS130-0007,MHAB,AB32089,180806701,Bear Creek,06-Aug-18,34,97,8,30,14.43,8,14.43,6.19,11.34,24.74,8.25,0,051401040603
2065,OBS120-0016,MHAB,AB32079,180806705,Blue River,06-Aug-18,40,128,10,22.22,13.28,5,16.41,8.59,17.19,22.66,3.13,0,051401040706
2065,OBS010-0004,MHAB,AB32080,180807701,Mosquito Creek,07-Aug-18,42,157,17,22.22,4.46,7,47.13,0.64,9.55,47.13,21.02,5.1,051401040101
2065,OBS050-0009,MHAB,AB32081,180807705,Buck Creek,07-Aug-18,38,132,6,0,23.48,11,13.64,2.27,7.58,24.24,11.36,1.52,051401040205
2065,OLP040-0006,MHAB,AB32087,180813701,Tributary of Neglie Creek,13-Aug-18,32,67,6,30,17.91,8,11.94,2.99,35.82,4.48,1.49,0,051402010102
